id,ChapterName,label,expected_final_answer,predicted_final_answer
397,কণিক,0,$3x+4y+25=0$,"[
y = \frac{13}{2}
\]"
398,কণিক,0,"$\left(-\frac{3}{2}, -\frac{61}{40}\right)$, $\left(-\frac{3}{2}, -\frac{41}{40}\right)$, $y+\frac{41}{40}=0$, $x+\frac{3}{2}=0$, $y+\frac{81}{40}=0$","(\left(-\frac{3}{2}, -\frac{61}{40}\right)\)

উপকেন্দ্র: \(\left(-\frac{3}{2}, -\frac{41}{40}\right)\)

উপকেন্দ্রিক লম্ব: \(x = -\frac{3}{2}\)

অক্ষরেখা: \(y = -\frac{61}{40}\)

দিকাক্ষের সমীকরণ: \(y = -\frac{41}{40}\)"
399,কণিক,0,$(x+y)^2=4\cdot(x-y+1)$,$(x-1)^2 = \sqrt{5} (y-2)$
400,কণিক,1,"$P\equiv(2,\pm4\sqrt{2})$","$(2, 4\sqrt{2})$"
401,কণিক,0,$20x^2+36y^2=405$,(x^2/14.0625) + (y^2/7.8125) = 1
402,কণিক,0,"$4x+3y+1=0$, $3x-4y-43=0$","(y = 1\)
পরাবৃত্তের নিয়ামকের সমীকরণ: \(x = -1\)"
403,কণিক,0,$\frac{x^2}{9}+\frac{y^2}{5}=1$,"[
\frac{x^2}{3} - \frac{y^2}{1} = 1
\]"
404,কণিক,0,"$2y\pm\sqrt{5}=0$, $\left(0,\pm\frac{1}{2\sqrt{5}}\right)$","$x = \pm \frac{1}{\sqrt{5}}$ এবং $y = \pm \frac{1}{2}$। ফোকাসদ্বয় নির্ণয় করা যায় না কারণ দেওয়া সমীকরণ একটি উপবৃত্ত নয়, বরং একটি অব্যবহিত উপবৃত্ত।"
405,কণিক,1,"$(-2,2)$, $y=\frac{5}{2}$","$(-2, 2)$
দিকাক্ষের সমীকরণ: $y = \frac{5}{2}$"
406,কণিক,0,"$a=3$, $\left(\frac{1}{3},2\right)$, $(3,0)$, $12$, $x+3=0$","$a = 3$, স্পর্শবিন্দুর স্থানাঙ্ক $(\frac{1}{3}, 2)$, উপকেন্দ্রের স্থানাঙ্ক $(3, 0)$, উপকেন্দ্রিক লম্বের দৈর্ঘ্য $6$, নিয়ামকের সমীকরণ $x = -3$।"
407,কণিক,0,$12$ বর্গ একক,8
408,কণিক,0,"$9x^2+4y^2=81$, $\left(0,\pm\frac{3\sqrt{5}}{2}\right)$","- উপবৃত্তের সমীকরণ: $\frac{x^2}{9} + \frac{4y^2}{81} = 1$।
- উপকেন্দ্রদ্বয়ের স্থানাঙ্ক: $(0, \pm \frac{3\sqrt{5}}{2})$।"
409,কণিক,0,$3x^2+2xy+3y^2-8=0$,
410,কণিক,0,$x+y+3=0$,$y = 0$
411,কণিক,1,"$\left(\frac{5}{8},0\right)$; $8$","$(\frac{5}{8}, 0)$
উপকেন্দ্রিক লম্ব: $4$ একক উপরুপরি দিকে।"
412,কণিক,1,$\frac{x^2}{9}+\frac{y^2}{25}=1$,$\frac{x^2}{9} + \frac{y^2}{25} = 1$
413,কণিক,0,"কণিকাটি একটি পরাবৃত্ত; $x-y=0$; $\left(\frac{a}{4}, \frac{a}{4}\right)$; $(a,0)$, $(0,a)$","- কণিকাটি একটি সহজ কণিকা যা অক্ষদ্বয়ের সমান দূরত্বে অবস্থিত।
- অক্ষের সমীকরণ: $x=0$ এবং $y=0$
- শীর্ষবিন্দু: (0,0), (a,0), (0,a)
- স্থানাঙ্ক অক্ষদ্বয়ের স্পর্শ বিন্দু: (a,0) এবং (0,a)"
414,কণিক,0,"কেন্দ্র $(2,0)$; উপকেন্দ্র $(0,0)$, $(4,0)$","$(2, 0)$ এবং উপকেন্দ্র $(2 + \sqrt{5}, 0)$ এবং $(2 - \sqrt{5}, 0)$।"
415,কণিক,0,$2x^2+2y^2-2xy-3=0$,"[
\frac{x^2}{3} + y^2 = 1
\]"
416,ত্রিকোণমিতি,0,$\tan x=\pm\sqrt{\frac{c-a}{b-c}}$,$\tan x = \pm \sqrt{\frac{a - c}{c - b}}$
418,ত্রিকোণমিতি,0,$x=\frac{-\alpha\pm\sqrt{\alpha^2+4\alpha-4}}{2}$; $\frac{-\alpha+\sqrt{\alpha^2+4\alpha-4}}{2}$,"$x$ ও $\alpha$-এর সম্পর্ক হল,
\[
\alpha = \frac{1 + x^2}{1 - x - x^2}
\]"
419,ত্রিকোণমিতি,0,"$\theta=\frac{2\pi}{3}, \frac{\pi}{2}, \frac{\pi}{6}, \frac{5\pi}{6}$","$\theta = \frac{\pi}{3}, \frac{2\pi}{3}$"
420,ত্রিকোণমিতি,0,"$x=\frac{\pi}{8}, \frac{\pi}{3}, \frac{3\pi}{8}, \frac{2\pi}{3}, \frac{5\pi}{8}, \frac{7\pi}{8}$","$x = \frac{\pi}{4}, \frac{3\pi}{4}$"
421,ত্রিকোণমিতি,1,$\pi/2$,$\frac{\pi}{2}$
422,ত্রিকোণমিতি,0,$x=\frac{\sqrt{21}}{14}$,$x = \frac{\sqrt{3}}{6}$
423,ত্রিকোণমিতি,1,$x=\frac{\sqrt{5}}{3}$,$x = \frac{\sqrt{5}}{3}$
424,ত্রিকোণমিতি,1,"$x=0,\frac{1}{2}$","[
x = 0 \quad \text{বা} \quad x = \frac{1}{2}
\]"
425,ত্রিকোণমিতি,0,"$\left\{\frac{\pi}{3}, \frac{2\pi}{3}\right\}$","[
x = \frac{\pi}{3}
\]"
426,ত্রিকোণমিতি,0,"$\theta=\frac{\pi}{2}, \frac{\pi}{6}, \frac{2\pi}{3}, \frac{5\pi}{6}$","[
\theta = \frac{\pi}{6}, \frac{2\pi}{3}, \frac{5\pi}{6}
\]"
427,ত্রিকোণমিতি,1,$x=\frac{\sqrt{5}}{3}$,$x = \frac{\sqrt{5}}{3}$
428,ত্রিকোণমিতি,1,$x=\sqrt{3}$,$x = \sqrt{3}$
429,ত্রিকোণমিতি,0,$\frac{2}{9}$,$\frac{5}{36}$
430,ত্রিকোণমিতি,1,$\frac{\sqrt{1-x^2}}{x}$,$\cot(\sin^{-1}x) = \frac{\sqrt{1-x^2}}{x}$
431,ত্রিকোণমিতি,1,"$\theta=\frac{2\pi}{3}, -\frac{4\pi}{3}$","$\theta=\frac{2\pi}{3}, -\frac{4\pi}{3}$"
432,ত্রিকোণমিতি,0,$x=\frac{2\pi}{3}$,[ x = \frac{\pi}{3} \]
433,ত্রিকোণমিতি,1,$x=\pm\frac{1}{\sqrt{3}}$,"[
x = \frac{1}{\sqrt{3}}
\]"
434,ত্রিকোণমিতি,0,"$\phi=\theta=0^\circ$ অথবা, $\phi=\theta=90^\circ$",$\phi+\theta=n\pi$ বা $\phi-\theta=\frac{n\pi}{2}$
435,ত্রিকোণমিতি,0,"$\theta=2n\pi+2\alpha; 2n\pi$, যেখানে, $\alpha=\cos^{-1}\frac{1}{\sqrt{5}}$","[\theta = n\pi, \quad \theta = \sin^{-1}\left(\frac{4}{5}\right) + 2n\pi, \quad \theta = \pi - \sin^{-1}\left(\frac{4}{5}\right) + 2n\pi\]"
436,ত্রিকোণমিতি,0,$\theta=n\pi+(-1)^n\frac{\pi}{6}$; $\theta=n\pi+\frac{\pi}{4}$,"[\theta = \frac{\pi}{4} + n\pi, \frac{\pi}{6} + 2n\pi, \frac{5\pi}{6} + 2n\pi, \text{ যেখানে } n \text{ হলো অন্য কোনো অমূলক সংখ্যা।}\]"
437,ত্রিকোণমিতি,0,$x=n\pi+(-1)^n\pi/4$,"[
x = 2\tan^{-1}(\sqrt{2} + 1) + 2n\pi \quad \text{বা} \quad x = 2\tan^{-1}(\sqrt{2} - 1) + 2n\pi \quad \text{যেখানে} \quad n \in \mathbb{Z}
\]"
438,ত্রিকোণমিতি,1,$\frac{3}{4}$,$\frac{3}{4}$
439,ত্রিকোণমিতি,0,"$\theta=\frac{\pi}{10}, \frac{\pi}{2}, \frac{3\pi}{10}, \frac{7\pi}{10}, \frac{9\pi}{10}$","[
\theta = 15^\circ
\]"
440,ত্রিকোণমিতি,1,"$\theta=\pi/3,4\pi/3,2\pi/3,5\pi/3$","[
\theta = \frac{\pi}{3}, \frac{2\pi}{3}, \frac{4\pi}{3}, \frac{5\pi}{3}
\]"
441,ত্রিকোণমিতি,1,$\theta=2n\pi+\frac{\pi}{4}$,$\theta = 2n\pi + \frac{\pi}{4}$ যেখানে $n$ হল কোনো অমূলক সংখ্যা।
442,স্থিতিবিদ্যা,0,$3.125m$; $0.446m$,$C$ বিন্দুকে মূল অবস্থান থেকে $\frac{25}{3}m$ বা প্রায় $8.33m$ সরাতে হবে।
443,স্থিতিবিদ্যা,0,$3kg-wt$,$10\sqrt{5}kg$
444,স্থিতিবিদ্যা,0,$Q=\frac{3\pm\sqrt{5}}{2}$,(\boxed{-\frac{1}{2} \pm \frac{\sqrt{3}}{2}i}\)
445,স্থিতিবিদ্যা,0,$7cm$ ও $17cm$,", যখন পেরেকের একটি উপরে $12cm$ দৈর্ঘ্যে অবস্থিত এবং অপরটি $8cm$ দৈর্ঘ্যে অবস্থিত।"
446,স্থিতিবিদ্যা,0,$20kg-wt$,= $98.1N \times \sin(\alpha)$।
447,স্থিতিবিদ্যা,0,$Q:R=1:2$,1:1
448,স্থিতিবিদ্যা,0,"$115.353N, \theta=\tan^{-1}30.495$","$83.41 \, \text{m/s}$ এবং দিক $82.2^\circ$ সামনের দিকে।"
449,স্থিতিবিদ্যা,0,"$125kg,75kg$",100 kg হবে।
450,স্থিতিবিদ্যা,0,$F=2kg-wt$; ক্রিয়ারেখা $AB$ এর সমান্তরালের ও $AB$ হতে $4m$ দূরত্বে $A$ হতে $B$ এর দিকে ক্রিয়াশীল,"- বলের মান: $32$ কেজি-মিটার
- বলের গতিপথ: $8$ বর্গ মিটার"
451,স্থিতিবিদ্যা,0,"$l=3m$, $w=20kg-wt$",$20m$ এবং ওজন $10kg$।
452,স্থিতিবিদ্যা,1,$120^\circ$,120°
453,স্থিতিবিদ্যা,0,"$T=10kg-wt$, $F=8kg-wt$",$F = 58.8$ নিউটন এবং সুতার টান $47.04$ নিউটন।
454,স্থিতিবিদ্যা,0,$3\sqrt{3}N$,$6N$
455,স্থিতিবিদ্যা,1,$60^\circ$,60°
456,স্থিতিবিদ্যা,0,$650 gram-wt$,975 গ্রাম।
457,স্থিতিবিদ্যা,0,$7m$,$6.5$ মিটার।
458,স্থিতিবিদ্যা,0,$x:l=3:7$,$40kg$ এবং অপর লোকের ভর $30kg$।
459,স্থিতিবিদ্যা,0,"$120kg-wt$, $72kg-wt$",$192kg$।
460,স্থিতিবিদ্যা,0,"$125000N$, $75000N$","A এর চাপ = 200 / 3 কিলোনিউটন
খুঁটি B এর চাপ = 400 / 3 কিলোনিউটন"
461,স্থিতিবিদ্যা,0,$20\sqrt{2}m$,", তাহলে লোকটি টানলে দড়িটি খামের গায়ে উল্টিয়ে ফেলা সহজতম হবে।"
462,স্থিতিবিদ্যা,0,$A$ প্রান্ত হতে $2$ মিঃ দূরে।,8 m দূরে দাঁড়াবেন।
463,স্থিতিবিদ্যা,0,$F$ বলের মান $13$ একক এবং তার ক্রিয়ারেখা $BC$ এর সাথে লম্ব হবে।,"[ F = \frac{119}{\text{Distance}} \]
বল \(F\) এর দিক \(A\) থেকে \(B\) এর দিকে।"
464,স্থিতিবিদ্যা,1,$320cm$,$2.4\ m$।
465,স্থিতিবিদ্যা,0,$W\sqrt{3}$,
466,স্থিতিবিদ্যা,1,$179.2\ kg$,$179.2$ কেজি
467,স্থিতিবিদ্যা,0,"$T_1=25.88\ kg$, $T_2=50\ kg$","= 454.29 নিউটন
দ্বিতীয় রশিতে টানের পরিমাণ = 35.71 নিউটন"
468,স্থিতিবিদ্যা,0,"$R=\frac{W}{\sqrt{3}}$, $T=\frac{2W}{\sqrt{3}}$",
469,স্থিতিবিদ্যা,0,$\theta=\tan^{-1}\frac{Q\sin\alpha}{P+Q\cos\alpha}$,$\alpha$
470,স্থিতিবিদ্যা,0,"$P=32.76kg$, $Q=27.3kg$",$A$ এর ওজন হবে $9.23\ kg$ এবং $B$ এর ওজন হবে $4.62\ kg$। পাইপের ওজনের বাকি ভাগ হবে $46.15\ kg$।
471,স্থিতিবিদ্যা,0,$440N$,490.5 নিউটন
472,স্থিতিবিদ্যা,1,$120^\circ$,$\theta = 120^\circ$ বা $\theta = \frac{2\pi}{3}$
473,স্থিতিবিদ্যা,0,"$Q=\frac{600}{11}$, $P=\frac{500}{11}$","= 220 কেজি
দ্বিতীয় লোকের ওজন = 100 কেজি"
474,স্থিতিবিদ্যা,0,"$T_1=89.657\ lb-wt$, $T_2=73.2051\ lb-wt$",$100\ lb$।
475,স্থিতিবিদ্যা,0,"$S=\sqrt{3}P$, $\theta=210^0$",$\sqrt{3}P$ এবং দিক $\arctan\left(-\frac{5\sqrt{3}}{3}\right)$.
476,গতিবিদ্যা,0,"$3.27ms^{-2}$, $6.53N$","(0.7304 \, \text{m/s}^2\)
সুতার টান: \(1.0956 \, \text{N}\)"
477,গতিবিদ্যা,0,$\frac{(x+y)^2}{4x}$,
478,গতিবিদ্যা,0,$v=1.67ms^{-1}$ এবং $a=0.0278ms^{-2}$,"[ লোকটির বেগ = \frac{5}{6} \text{ মিটার/সেকেন্ড} \]
\[ বাসটির ত্বরণ = \frac{1}{36} \text{ মিটার/সেকেন্ড}^2 \]"
479,গতিবিদ্যা,0,$\frac{u}{g}\left(1-\frac{1}{\sqrt{2}}\right)$,$\frac{u(2 - \sqrt{2})}{g}$
480,গতিবিদ্যা,0,"$v_{min}=3\sqrt{2}=4.24\ ms^{-1}$, $\vec{r}=24\hat{i}+8\hat{j}$","$\frac{3\sqrt{17}}{2}$ এবং এই গতিতে থাকার সময়ে বস্তুটির অবস্থান $(12, 1)$."
481,গতিবিদ্যা,0,"$R=38.97m$, $H=5.625m$, $r=36.4m$, $v=20.336ms^{-1}$","- পাল্লা: $36.394 \, \text{m}$
- সর্বাধিক উচ্চতা: $5.625 \, \text{m}$
- দুই সেকেন্ড পর অবস্থান: $(36.394 \, \text{m}, 1.4 \, \text{m})$
- দুই সেকেন্ড পর বেগ: $(18.197 \, \text{m/s}, -9.1 \, \text{m/s})$"
482,ভেক্টর,0,$\theta=105.098^\circ$,$\tan^{-1}\left(\frac{7}{5}\right)$
483,গতিবিদ্যা,0,$t=103.06s$,", তাহলে উপরের ধাপগুলি অনুসরণ করে চূড়ান্ত ফলাফল নির্ণয় করা যাবে।"
484,গতিবিদ্যা,0,$41.06m$,40.38 m
485,গতিবিদ্যা,1,$122.5m$,"$122.5 \, \text{meters}$।"
486,গতিবিদ্যা,1,$16ms^{-1}$,16 m/s
487,গতিবিদ্যা,0,$24$ মি.,30 মিটার দূরে থাকবেন।
488,গতিবিদ্যা,0,$99sec$,0.20625 ঘন্টা
490,গতিবিদ্যা,0,$48kg-wt$,"(500 \, N\)।"
491,গতিবিদ্যা,0,$15$ মি./মিনিট,= \(16\) মিটার/মিনিট
492,গতিবিদ্যা,0,"$t=6sec$, $u=16ms^{-1}$",6 সেকেন্ড এবং পাথরটি ছোড়া হয়েছিল 58.8 মিটার/সেকেন্ড দ্রতিতে।
493,গতিবিদ্যা,0,$4$,$\frac{1}{x} + \frac{1}{y} = \frac{1}{2}$
494,গতিবিদ্যা,0,"$4s$ পর, $78.4m$ দূরে, $33.95ms^{-1}$",
495,গতিবিদ্যা,0,"$25600N$, $6.25\times10^{-3}s$","- নলের মধ্যে বুলেটের উপর কার্যরত বলের মান: \(102400\) নিউটন
- বুলেটের নল অতিক্রমণের সময়: \(\frac{1}{320}\) সেকেন্ড"
496,গতিবিদ্যা,0,$5$ টি তক্তা,$n$ যেখানে $(\frac{9}{10})^n$ বেগের অংশ তক্তার প্রতিরোধ ক্ষমতার সীমার মধ্যে থাকে।
497,গতিবিদ্যা,0,"$t=\frac{8}{25}hr=19.2min$, $6km$","$2$ ঘন্টা।
তাদের মাঝে ন্যূনতম দূরত্ব: $0$ কিলোমিটার।

কিন্তু এটি সত্যিই ন্যূনতম দূরত্ব নয়, তাদের মাঝে ন্যূনতম দূরত্ব হবে $10$ কিলোমিটার।"
498,গতিবিদ্যা,0,$10772.186m$,$9.8$ কি.মি.
499,গতিবিদ্যা,0,$247.2m/s$,"$200 \, \text{m/s}$."
500,গতিবিদ্যা,0,"$2.136s$, $37m$",", তা নির্ণয় করার জন্য সময় হয় কাছাকাছি $1.02 \, s$ এবং অতিক্রান্ত অনুভূমিক দূরত্ব হয় কাছাকাছি $17.64 \, m$।"
501,গতিবিদ্যা,0,$37m$ (প্রায়),1 মিটার
502,গতিবিদ্যা,1,"$\theta=45^\circ$, $u=27.72ms^{-1}$",( v_0 \approx 44.3 \) মিটার/সেকেন্ড এবং প্রক্ষেপণ কোণ \( \theta \approx 45^\circ \)।
503,গতিবিদ্যা,1,$10\sqrt{5}$ মি./সে.,$10\sqrt{5}$ মি/সেঃ।
504,গতিবিদ্যা,0,"$u=60.7\ ms^{-1}$, $T=12.3877\ s$","(60.7 \, \text{m/s}\) এবং ভ্রমকাল \(4.89 \, \text{s}\)।"
505,গতিবিদ্যা,1,$30^\circ$,$\theta = 30^\circ$
506,গতিবিদ্যা,0,$1.464\ s$,$0.67$ সেকেন্ড পরে বস্তু দুইটি মিলিত হবে।
507,গতিবিদ্যা,0,"$\theta=45^\circ$, $H=19.98m$",$\theta = \tan^{-1} \left(\frac{30 \pm \sqrt{30^2 - 4 \cdot 10 \cdot H}}{10}\right)$।
508,গতিবিদ্যা,0,$122.5m$,179.8 মিটার।
509,গতিবিদ্যা,0,$2942.551m$,1.2245 কি.মি.
510,গতিবিদ্যা,0,$6$ সে. পর এবং $14$ সে. পর,(3.565\) সেকেন্ড পর মিলিত হবে।
511,গতিবিদ্যা,0,"$15ms^{-1}$, $126.87^\circ$",
512,গতিবিদ্যা,0,"$\alpha=45^\circ$, $u=40\sqrt{6}\ fts^{-1}$",$v \approx 100 \text{ ft/s}$ এবং নিক্ষেপণ কোণ $\theta \approx 30^\circ$।
513,গতিবিদ্যা,0,$40ft/sec$,"(40\sqrt{6} \, \text{ft/sec}\)।"
514,গতিবিদ্যা,0,$337.356ms^{-1}$; $\theta=32^\circ30'$,"$84.52 \, \text{m/s}$ এবং দিক $32.5^\circ$।"
515,গতিবিদ্যা,0,$v=b\sqrt{\frac{1}{t_1^2}-\frac{1}{t^2}}\ fts^{-1}$,"[
u = \frac{b (t - t_1)}{t \cdot t_1}
\]"
516,সম্ভাবনা,1,$\frac{4}{21}$,$\frac{4}{21}$
517,সম্ভাবনা,0,"$(a)\ \frac{57}{616}$, $(b)\ \frac{285}{748}$","(a) $4$ জন ছাত্রীর টিকেটগুলো পাওয়ার সম্ভাবনা $\frac{969}{10472}$।

(b) $2$ জন ছাত্র ও $2$ জন ছাত্রীর টিকেটগুলো পাওয়ার সম্ভাবনা $\frac{1995}{5236}$।"
518,সম্ভাবনা,1,$0.4$,$P(A \cap \overline{B}) = 0.4$
519,সম্ভাবনা,1,$\frac{1}{2}$,1/2
520,সম্ভাবনা,0,$\frac{7}{15}$,$\frac{733}{1500}$
521,সম্ভাবনা,1,$\frac{5}{42}$,5/42
522,সম্ভাবনা,0,$\frac{3}{20}$,"[
\frac{3}{4}
\]"
524,সম্ভাবনা,0,"$(a)$ $\frac{2}{7}$, $(b)$ $\frac{5}{84}$","(a) বল তিনটি ভিন্ন রঙয়ের নেওয়ার সম্ভাবনা 1/5।
(b) বল তিনটি একই রঙয়ের নেওয়ার সম্ভাবনা 0।"
525,সম্ভাবনা,0,$\frac{61}{90}$,
526,সম্ভাবনা,1,$\frac{2}{3}$,2/3
527,সম্ভাবনা,0,$0.8$,$A$ মেশিনে প্রস্তুত হওয়ার সম্ভাব্যতা $\frac{1}{2}$।
528,সম্ভাবনা,0,$\frac{72}{5525}$,"[
\frac{3t(t-1)(n-t)}{n(n-1)(n-2)}
\]"
529,সম্ভাবনা,1,$\frac{1}{4}$,$\frac{1}{4}$
530,সম্ভাবনা,0,"$\frac{4}{9}$, $\frac{5}{8}$","- বলটি নীল হওয়ার সম্ভাব্যতা = 4 / 9
- যদি বলটি নীল হয়, তাহলে সেটি প্রথম বাক্স থেকে টানার সম্ভাব্যতা = 5 / 18"
531,সম্ভাবনা,1,$\frac{1}{3}$,$\frac{1}{3}$
532,সম্ভাবনা,0,"$(i)$ $\frac{2}{5}$, $(ii)$ $\frac{1}{2}$","$(i)$ যদি ছাত্রটি ক্রিকেট খেলে, তার ফুটবল খেলার সম্ভাবনা $\frac{3}{5}$।
$(ii)$ যদি ছাত্রটি ফুটবল খেলে, তার ক্রিকেট খেলার সম্ভাবনা $\frac{1}{2}$।"
533,সম্ভাবনা,0,$\frac{5}{9}$,(\frac{1}{3}\)
534,সম্ভাবনা,1,$\frac{31}{63}$,$\frac{31}{63}$
535,সম্ভাবনা,0,$\frac{13}{32}$,$\frac{29}{64}$
536,সম্ভাবনা,0,$0.8787$,4 / 7
537,সম্ভাবনা,1,$\frac{1}{50}$,1/50।
538,সম্ভাবনা,0,$\frac{8}{91}$,"[ \frac{4}{91} \]

লাল, সাদা, নীল বা নীল, সাদা, লাল বল ক্রমানুসারে পাওয়ার সম্ভাবনা যথাক্রমে $\frac{4}{91}$ এবং $\frac{4}{91}$."
539,সম্ভাবনা,0,$\frac{28}{69}$,$0.4074$
540,সম্ভাবনা,0,"$\frac{1}{25}$, $\frac{1}{39}$",1
542,সম্ভাবনা,1,$\frac{36}{121}$,$\frac{36}{121}$।
543,সম্ভাবনা,1,$\frac{12}{25}$,$\frac{12}{25}$
544,সম্ভাবনা,1,$\frac{9}{20}$,$\frac{9}{20}$
545,সম্ভাবনা,1,"$(a)$ $\frac{1}{42}$, $(b)$ $\frac{3}{5}$","$(a)$ সবগুলো বল সাদা হবার সম্ভাবনা $\frac{1}{42}$।
$(b)$ কোন লাল বল না পাবার সম্ভাবনা $\frac{3}{5}$।"
546,সম্ভাবনা,0,"$(a)$ $\frac{2}{91}$, $(b)$ $\frac{22}{91}$","(a) প্রতিটি বল লাল হওয়ার সম্ভাবনা: $\frac{1}{3}$
(b) কমপক্ষে দুইটি বল লাল হওয়ার সম্ভাবনা: $\frac{11}{14}$"
547,সম্ভাবনা,1,$\frac{3}{20}$,0.15
548,সম্ভাবনা,0,$\frac{4}{9}$,1/2
549,সম্ভাবনা,1,$\frac{49}{99}$,49/99
550,সম্ভাবনা,1,$\frac{27}{91}$,$\frac{27}{91}$
