id,ChapterName,label,expected_final_answer,predicted_final_answer
409,কণিক,0,$3x^2+2xy+3y^2-8=0$,"$\frac{(x-1)^2}{a^2} - \frac{(y+1)^2}{b^2} = 1$
যেখানে a এবং b এর মান নির্ণয় করা যায়নি।"
410,কণিক,0,$x+y+3=0$,$y = 0$
411,কণিক,0,"$\left(\frac{5}{8},0\right)$; $8$","শীর্ষ: (0, 0), উপকেন্দ্রিক লম্ব: x = 2"
412,কণিক,1,$\frac{x^2}{9}+\frac{y^2}{25}=1$,$\frac{x^2}{9} + \frac{y^2}{25} = 1$
413,কণিক,0,"কণিকাটি একটি পরাবৃত্ত; $x-y=0$; $\left(\frac{a}{4}, \frac{a}{4}\right)$; $(a,0)$, $(0,a)$","$(a/4, a/4)$
অক্ষের সমীকরণ: $x+y=a$
শীর্ষবিন্দু: $(a/4, a/4)$
স্থানাঙ্ক অক্ষদ্বয়ের স্পর্শ বিন্দু: $(a, 0), (0, a)$"
414,কণিক,0,"কেন্দ্র $(2,0)$; উপকেন্দ্র $(0,0)$, $(4,0)$","Center: (2, 0)
Focus: (2 ± $\sqrt{5}$, 0)"
415,কণিক,0,$2x^2+2y^2-2xy-3=0$,$\frac{x^2}{3} + y^2 = 1$
416,ত্রিকোণমিতি,1,$\tan x=\pm\sqrt{\frac{c-a}{b-c}}$,$\tan x = \pm \sqrt{\frac{c - a}{b - c}}$
418,ত্রিকোণমিতি,0,$x=\frac{-\alpha\pm\sqrt{\alpha^2+4\alpha-4}}{2}$; $\frac{-\alpha+\sqrt{\alpha^2+4\alpha-4}}{2}$,"$\alpha = \frac{1+x^2}{1-x}$, যেখানে $0 < x < 1$."
419,ত্রিকোণমিতি,0,"$\theta=\frac{2\pi}{3}, \frac{\pi}{2}, \frac{\pi}{6}, \frac{5\pi}{6}$","$\frac{2\pi}{3}, \frac{\pi}{2}, \frac{\pi}{6}$"
420,ত্রিকোণমিতি,0,"$x=\frac{\pi}{8}, \frac{\pi}{3}, \frac{3\pi}{8}, \frac{2\pi}{3}, \frac{5\pi}{8}, \frac{7\pi}{8}$",$x = \frac{\pi}{3}$
421,ত্রিকোণমিতি,1,$\pi/2$,$\frac{\pi}{2}$
422,ত্রিকোণমিতি,0,$x=\frac{\sqrt{21}}{14}$,$x = \pm \frac{\sqrt{\sqrt{3}}}{2}$
423,ত্রিকোণমিতি,0,$x=\frac{\sqrt{5}}{3}$,$x = \pm \frac{\sqrt{5}}{3}$
424,ত্রিকোণমিতি,1,"$x=0,\frac{1}{2}$","$x = 0, \frac{1}{2}$"
425,ত্রিকোণমিতি,1,"$\left\{\frac{\pi}{3}, \frac{2\pi}{3}\right\}$","$x = \frac{\pi}{3}, \frac{2\pi}{3}$"
426,ত্রিকোণমিতি,0,"$\theta=\frac{\pi}{2}, \frac{\pi}{6}, \frac{2\pi}{3}, \frac{5\pi}{6}$",$\theta = \frac{\pi}{2}$
427,ত্রিকোণমিতি,0,$x=\frac{\sqrt{5}}{3}$,$x = \pm \frac{\sqrt{5}}{3}$
428,ত্রিকোণমিতি,1,$x=\sqrt{3}$,$\tan\left(\frac{1}{3}\pi\right)$
429,ত্রিকোণমিতি,1,$\frac{2}{9}$,$\frac{2}{9}$
430,ত্রিকোণমিতি,1,$\frac{\sqrt{1-x^2}}{x}$,$\frac{\sqrt{1 - x^2}}{x}$
431,ত্রিকোণমিতি,0,"$\theta=\frac{2\pi}{3}, -\frac{4\pi}{3}$","$\theta = \frac{7\pi}{6}, -\frac{5\pi}{6}$"
432,ত্রিকোণমিতি,1,$x=\frac{2\pi}{3}$,$\frac{2\pi}{3}$
433,ত্রিকোণমিতি,0,$x=\pm\frac{1}{\sqrt{3}}$,$x = 0$
434,ত্রিকোণমিতি,0,"$\phi=\theta=0^\circ$ অথবা, $\phi=\theta=90^\circ$","$\phi = 0^\circ, 90^\circ, \theta = 0^\circ, 90^\circ$"
435,ত্রিকোণমিতি,0,"$\theta=2n\pi+2\alpha; 2n\pi$, যেখানে, $\alpha=\cos^{-1}\frac{1}{\sqrt{5}}$","$\theta = 2n\pi$, $\theta = \arcsin\left(\frac{4}{5}\right) + 2n\pi$, $\theta = \pi - \arcsin\left(\frac{4}{5}\right) + 2n\pi$"
436,ত্রিকোণমিতি,0,$\theta=n\pi+(-1)^n\frac{\pi}{6}$; $\theta=n\pi+\frac{\pi}{4}$,"$\theta = \frac{\pi}{4} + n\pi$ অথবা $\theta = \frac{3\pi}{4} + n\pi$, যেখানে $n$ একটি পূর্ণসংখ্যা।"
437,ত্রিকোণমিতি,0,$x=n\pi+(-1)^n\pi/4$,$x = 2\arctan(\sqrt{2} \pm 1) + 2n\pi$
438,ত্রিকোণমিতি,1,$\frac{3}{4}$,$\frac{3}{4}$
439,ত্রিকোণমিতি,0,"$\theta=\frac{\pi}{10}, \frac{\pi}{2}, \frac{3\pi}{10}, \frac{7\pi}{10}, \frac{9\pi}{10}$",No solution
440,ত্রিকোণমিতি,1,"$\theta=\pi/3,4\pi/3,2\pi/3,5\pi/3$","$\frac{\pi}{3}, \frac{2\pi}{3}, \frac{4\pi}{3}, \frac{5\pi}{3}$"
441,ত্রিকোণমিতি,0,$\theta=2n\pi+\frac{\pi}{4}$,$\theta = \frac{\pi}{4}$
442,স্থিতিবিদ্যা,0,$3.125m$; $0.446m$,$C$ বিন্দুকে $4.17m$ স্থানান্তর করতে হবে।
443,স্থিতিবিদ্যা,0,$3kg-wt$,$\sqrt{5}$
444,স্থিতিবিদ্যা,0,$Q=\frac{3\pm\sqrt{5}}{2}$,1
445,স্থিতিবিদ্যা,0,$7cm$ ও $17cm$,"পেরেক দুটি যে অবস্থানে থাকবে, সেগুলোর উপর চাপ সমান হবে যখন পেরেকগুলো A বিন্দু থেকে 10 সেমি এবং 20 সেমি দূরে থাকবে, এবং B বিন্দু থেকে 30 সেমি এবং 20 সেমি দূরে থাকবে।"
446,স্থিতিবিদ্যা,0,$20kg-wt$,365.74 N
447,স্থিতিবিদ্যা,0,$Q:R=1:2$,1:3
448,স্থিতিবিদ্যা,0,"$115.353N, \theta=\tan^{-1}30.495$","$R \approx 49.58 m/s$, দিক $54.3^\circ$"
449,স্থিতিবিদ্যা,0,"$125kg,75kg$","A ভিত্তির উপর চাপ: 425g/3 ≈ 1393.33 N
B ভিত্তির উপর চাপ: 400g/3 ≈ 1266.67 N"
450,স্থিতিবিদ্যা,0,$F=2kg-wt$; ক্রিয়ারেখা $AB$ এর সমান্তরালের ও $AB$ হতে $4m$ দূরত্বে $A$ হতে $B$ এর দিকে ক্রিয়াশীল,সমস্যাটিতে প্রদত্ত তথ্যের ভিত্তিতে বলের মান ও গতিপথ নির্ণয় করা সম্ভব নয়।
451,স্থিতিবিদ্যা,0,"$l=3m$, $w=20kg-wt$",রডটির দৈর্ঘ্য 3m এবং ওজন 10kg।
452,স্থিতিবিদ্যা,0,$120^\circ$,30°
453,স্থিতিবিদ্যা,0,"$T=10kg-wt$, $F=8kg-wt$","F = 14.7 N, T = 14.7 N"
454,স্থিতিবিদ্যা,1,$3\sqrt{3}N$,$3\sqrt{3}N$
455,স্থিতিবিদ্যা,0,$60^\circ$,120°
456,স্থিতিবিদ্যা,1,$650 gram-wt$,650
457,স্থিতিবিদ্যা,1,$7m$,7
458,স্থিতিবিদ্যা,0,$x:l=3:7$,40 kg-wt
459,স্থিতিবিদ্যা,0,"$120kg-wt$, $72kg-wt$",352.8 N
460,স্থিতিবিদ্যা,0,"$125000N$, $75000N$","A খুঁটির উপর চাপ: 350 kN
B খুঁটির উপর চাপ: 50 kN"
461,স্থিতিবিদ্যা,0,$20\sqrt{2}m$,খামটির কেন্দ্র দিয়ে
462,স্থিতিবিদ্যা,0,$A$ প্রান্ত হতে $2$ মিঃ দূরে।,8/3
463,স্থিতিবিদ্যা,0,$F$ বলের মান $13$ একক এবং তার ক্রিয়ারেখা $BC$ এর সাথে লম্ব হবে।,"$F$ এর মান, দিক এবং ক্রিয়া রেখা নির্ণয় করা সম্ভব নয়, কারণ এখানে শুধুমাত্র বলের মোমেন্টের মান দেওয়া আছে। ক্রিয়া রেখা নির্ণয় করার জন্য আরও তথ্য প্রয়োজন।"
464,স্থিতিবিদ্যা,0,$320cm$,160 cm
465,স্থিতিবিদ্যা,0,$W\sqrt{3}$,0.1024W
466,স্থিতিবিদ্যা,0,$179.2\ kg$,109
467,স্থিতিবিদ্যা,0,"$T_1=25.88\ kg$, $T_2=50\ kg$","$T_1 = 333.23$ N, $T_2 = 333.23$ N"
468,স্থিতিবিদ্যা,0,"$R=\frac{W}{\sqrt{3}}$, $T=\frac{2W}{\sqrt{3}}$","R = -W, T = 2R = -2W"
469,স্থিতিবিদ্যা,0,$\theta=\tan^{-1}\frac{Q\sin\alpha}{P+Q\cos\alpha}$,$30^\circ$
470,স্থিতিবিদ্যা,0,"$P=32.76kg$, $Q=27.3kg$","A কর্তৃক বহনকৃত ওজন = 72 কেজি
B কর্তৃক বহনকৃত ওজন = 4.62 কেজি (প্রায়)"
471,স্থিতিবিদ্যা,0,$440N$,$245\sqrt{2}$ নিউটন
472,স্থিতিবিদ্যা,0,$120^\circ$,$60^\circ$
473,স্থিতিবিদ্যা,0,"$Q=\frac{600}{11}$, $P=\frac{500}{11}$","প্রথম লোক বহন করবে: ৬.৬৭ কেজি
দ্বিতীয় লোক বহন করবে: ৭.৫ কেজি"
474,স্থিতিবিদ্যা,0,"$T_1=89.657\ lb-wt$, $T_2=73.2051\ lb-wt$","$T_1 \approx 74.83\ lb$, $T_2 \approx 50\ lb$"
475,স্থিতিবিদ্যা,0,"$S=\sqrt{3}P$, $\theta=210^0$","$\sqrt{3}P$, $0^\circ$"
476,গতিবিদ্যা,1,"$3.27ms^{-2}$, $6.53N$","a = 3.27 m/s², T = 6.535 N"
477,গতিবিদ্যা,0,$\frac{(x+y)^2}{4x}$,x + y
478,গতিবিদ্যা,0,$v=1.67ms^{-1}$ এবং $a=0.0278ms^{-2}$,<ত্বরণ 0 m/s^2>
479,গতিবিদ্যা,0,$\frac{u}{g}\left(1-\frac{1}{\sqrt{2}}\right)$,$\frac{u}{g}$
480,গতিবিদ্যা,0,"$v_{min}=3\sqrt{2}=4.24\ ms^{-1}$, $\vec{r}=24\hat{i}+8\hat{j}$","সর্বোচ্চ বেগ: $3\sqrt{2}$
সর্বোচ্চ বেগের সময়: $t = 4$
এই সময়ে অবস্থান: $24\hat{i} + 8\hat{j}$
ন্যূনতম গতি: $0$
ন্যূনতম গতিতে থাকার সময়: $t = 4$
এই সময়ে অবস্থান: $24\hat{i} + 8\hat{j}$"
481,গতিবিদ্যা,0,"$R=38.97m$, $H=5.625m$, $r=36.4m$, $v=20.336ms^{-1}$","<চূড়ান্ত ফলাফল>
পাল্লা: 38.82 মিটার
সর্বোচ্চ উচ্চতা: 5.63 মিটার
২ সেকেন্ড পর অবস্থান: x = 36.00 মিটার, y = 1.4 মিটার
২ সেকেন্ড পর বেগ: vx = 18.09 m/s, vy = -9.1 m/s"
482,ভেক্টর,0,$\theta=105.098^\circ$,111.8°
483,গতিবিদ্যা,0,$t=103.06s$,56.56 s
484,গতিবিদ্যা,0,$41.06m$,39.25
485,গতিবিদ্যা,1,$122.5m$,122.5
486,গতিবিদ্যা,0,$16ms^{-1}$,33.49 m/s
487,গতিবিদ্যা,0,$24$ মি.,54
488,গতিবিদ্যা,0,$99sec$,742.5
490,গতিবিদ্যা,0,$48kg-wt$,999.6 N
491,গতিবিদ্যা,0,$15$ মি./মিনিট,5 মিটার/মিনিট
492,গতিবিদ্যা,0,"$t=6sec$, $u=16ms^{-1}$",পাথরটি 4.42 সেকেন্ড পর ভূমিতে এসে পড়ল এবং পাথরটি 16.11 m/s দ্রুতিতে ছোড়া হয়েছিল।
493,গতিবিদ্যা,0,$4$,2.44
494,গতিবিদ্যা,0,"$4s$ পর, $78.4m$ দূরে, $33.95ms^{-1}$","সময়: 3.65 সেকেন্ড
অবস্থান: 61.42 মিটার
বেগ: -16.17 m/s (বাম দিকে)"
495,গতিবিদ্যা,0,"$25600N$, $6.25\times10^{-3}s$","কার্য বল: 3.2 নিউটন
নল অতিক্রমণের সময়: 2√2 সেকেন্ড (প্রায় 2.83 সেকেন্ড)"
496,গতিবিদ্যা,0,$5$ টি তক্তা,10
497,গতিবিদ্যা,0,"$t=\frac{8}{25}hr=19.2min$, $6km$",6
498,গতিবিদ্যা,0,$10772.186m$,10434.2
499,গতিবিদ্যা,0,$247.2m/s$,2.041
500,গতিবিদ্যা,0,"$2.136s$, $37m$","1.  935 সেকেন্ড
38.7 মিটার"
501,গতিবিদ্যা,0,$37m$ (প্রায়),29.84
502,গতিবিদ্যা,0,"$\theta=45^\circ$, $u=27.72ms^{-1}$","$v_0 \approx 13.86 \ m/s$, $\theta \approx 45^\circ$"
503,গতিবিদ্যা,0,$10\sqrt{5}$ মি./সে.,10 m/s²
504,গতিবিদ্যা,0,"$u=60.7\ ms^{-1}$, $T=12.3877\ s$","প্রক্ষেপণ বেগ = $0\ m/s$
ভ্রমকাল = $10$ সেকেন্ড"
505,গতিবিদ্যা,0,$30^\circ$,11.54
506,গতিবিদ্যা,0,$1.464\ s$,4/3
507,গতিবিদ্যা,0,"$\theta=45^\circ$, $H=19.98m$","$H = 50.102\ m$
$\theta = 56.8^\circ$"
508,গতিবিদ্যা,1,$122.5m$,122.5
509,গতিবিদ্যা,0,$2942.551m$,988.5
510,গতিবিদ্যা,0,$6$ সে. পর এবং $14$ সে. পর,3.185 সেকেন্ড
511,গতিবিদ্যা,0,"$15ms^{-1}$, $126.87^\circ$",দ্বিতীয় বেগের মান 15 ms⁻¹ (যদি লব্ধি বেগ 25 ms⁻¹ হয়) অথবা দ্বিতীয় বেগ প্রথম বেগের দিকের বিপরীত দিকে।
512,গতিবিদ্যা,0,"$\alpha=45^\circ$, $u=40\sqrt{6}\ fts^{-1}$","v₀ ≈ 80 ft/s, θ ≈ 45°"
513,গতিবিদ্যা,1,$40ft/sec$,40
514,গতিবিদ্যা,0,$337.356ms^{-1}$; $\theta=32^\circ30'$,"$337.23 \, m/s$, $65^\circ$"
515,গতিবিদ্যা,0,$v=b\sqrt{\frac{1}{t_1^2}-\frac{1}{t^2}}\ fts^{-1}$,$u = \frac{b(t - t_1)}{t t_1}$  (স্রোতের বেগ)
516,সম্ভাবনা,1,$\frac{4}{21}$,$\frac{4}{21}$
517,সম্ভাবনা,0,"$(a)\ \frac{57}{616}$, $(b)\ \frac{285}{748}$","(a) $\frac{969}{10472} \approx 0.0926$
(b) $\frac{1995}{5236} \approx 0.3810$"
518,সম্ভাবনা,1,$0.4$,0.4
519,সম্ভাবনা,1,$\frac{1}{2}$,1/2
520,সম্ভাবনা,0,$\frac{7}{15}$,389/500
521,সম্ভাবনা,1,$\frac{5}{42}$,5/42
522,সম্ভাবনা,1,$\frac{3}{20}$,0.15
524,সম্ভাবনা,1,"$(a)$ $\frac{2}{7}$, $(b)$ $\frac{5}{84}$","(a) ২/৭
(b) ৫/৮৪"
525,সম্ভাবনা,0,$\frac{61}{90}$,13/75
526,সম্ভাবনা,0,$\frac{2}{3}$,১/৩
527,সম্ভাবনা,1,$0.8$,0.8
528,সম্ভাবনা,1,$\frac{72}{5525}$,0.0130
529,সম্ভাবনা,1,$\frac{1}{4}$,$\frac{1}{4}$
530,সম্ভাবনা,1,"$\frac{4}{9}$, $\frac{5}{8}$","4/9
5/8"
531,সম্ভাবনা,1,$\frac{1}{3}$,$\frac{1}{3}$
532,সম্ভাবনা,1,"$(i)$ $\frac{2}{5}$, $(ii)$ $\frac{1}{2}$","(i) 2/5
(ii) 1/2"
533,সম্ভাবনা,1,$\frac{5}{9}$,5/9
534,সম্ভাবনা,1,$\frac{31}{63}$,$\frac{31}{63}$
535,সম্ভাবনা,0,$\frac{13}{32}$,$\frac{3}{110}$
536,সম্ভাবনা,1,$0.8787$,0.8788
537,সম্ভাবনা,0,$\frac{1}{50}$,$\frac{9}{175}$
538,সম্ভাবনা,0,$\frac{8}{91}$,4/91
539,সম্ভাবনা,0,$\frac{28}{69}$,0.4074
540,সম্ভাবনা,0,"$\frac{1}{25}$, $\frac{1}{39}$",১/৫
542,সম্ভাবনা,0,$\frac{36}{121}$,3/11
543,সম্ভাবনা,1,$\frac{12}{25}$,১২/২৫
544,সম্ভাবনা,0,$\frac{9}{20}$,১/২
545,সম্ভাবনা,1,"$(a)$ $\frac{1}{42}$, $(b)$ $\frac{3}{5}$","(a) $\frac{1}{42}$
(b) $\frac{3}{5}$"
546,সম্ভাবনা,1,"$(a)$ $\frac{2}{91}$, $(b)$ $\frac{22}{91}$","(a) $\frac{2}{91}$
(b) $\frac{22}{91}$"
547,সম্ভাবনা,0,$\frac{3}{20}$,0.75
548,সম্ভাবনা,0,$\frac{4}{9}$,1/2
549,সম্ভাবনা,0,$\frac{49}{99}$,49/89
550,সম্ভাবনা,1,$\frac{27}{91}$,$\frac{27}{91}$
